URL,title,title length,description,description length,canonical,warnings
https://c0d312.github.io/evaready-electrical/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/sefton,Electrician Sefton 2162 | Emergency & Level 2,45,"Evaready helps Sefton with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",142,https://c0d312.github.io/evaready-electrical/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/sefton,
https://c0d312.github.io/evaready-electrical/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/villawood,Electrician Villawood 2163 | Emergency & Level 2,48,"Need electrical help in Villawood 2163? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",149,https://c0d312.github.io/evaready-electrical/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/villawood,
https://c0d312.github.io/evaready-electrical/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/wiley-park,Electrician Wiley Park 2195 | Emergency & Level 2,49,"Need an electrician in Wiley Park? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",146,https://c0d312.github.io/evaready-electrical/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/wiley-park,
https://c0d312.github.io/evaready-electrical/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/yagoona,Electrician Yagoona 2199 | Emergency & Level 2,46,"Need electrical help in Yagoona 2199? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",147,https://c0d312.github.io/evaready-electrical/service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/yagoona,
https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south,Central Coast South Electrician | Emergency & Level 2,53,"Need an electrician in Central Coast South? Evaready helps with urgent faults, Level 2 work, switchboards, consumer mains, defect notices and planned.",150,https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south,
https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast,Central Coast Electrician | Central Coast South,47,"Need an electrician in Central Coast? Evaready helps with urgent faults, Level 2 work, switchboards, consumer mains, defect notices and planned electrical.",155,https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast,
https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/alison,Electrician Alison 2259 | Emergency & Level 2,45,"Need electrical help in Alison 2259? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",146,https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/alison,
https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/bar-point,Electrician Bar Point 2083 | Emergency & Level 2,48,"Need an electrician in Bar Point? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",145,https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/bar-point,
https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/blackwall,Electrician Blackwall 2256 | Emergency & Level 2,48,"Evaready helps Blackwall with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",145,https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/blackwall,
https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/calga,Electrician Calga 2250 | Emergency & Level 2,44,"Evaready helps Calga with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",141,https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/calga,
https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/central-mangrove,Electrician Central Mangrove 2250 | Emergency & Level 2,55,"Evaready helps Central Mangrove with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",152,https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/central-mangrove,
https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/cheero-point,Electrician Cheero Point 2083 | Emergency & Level 2,51,"Need an electrician in Cheero Point? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",148,https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/cheero-point,
https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/cogra-bay,Electrician Cogra Bay 2083 | Emergency & Level 2,48,"Need electrical help in Cogra Bay 2083? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",149,https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/cogra-bay,
https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/east-gosford,Electrician East Gosford 2250 | Emergency & Level 2,51,"Need an electrician in East Gosford? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",148,https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/east-gosford,
https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/erina,Electrician Erina 2250 | Emergency & Level 2,44,"Need an electrician in Erina? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",141,https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/erina,
https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/gosford,Electrician Gosford 2250 | Emergency & Level 2,46,"Need an electrician in Gosford? Evaready Electrical helps with urgent faults, switchboards, hot water circuits, outdoor lighting, CCTV, data cabling.",149,https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/gosford,
https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/green-point,Electrician Green Point 2251 | Emergency & Level 2,50,"Evaready helps Green Point with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",147,https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/green-point,
https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/horsfield-bay,Electrician Horsfield Bay 2256 | Emergency & Level 2,52,"Need electrical help in Horsfield Bay 2256? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work.",146,https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/horsfield-bay,
https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/kangy-angy,Electrician Kangy Angy 2258 | Emergency & Level 2,49,"Evaready helps Kangy Angy with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",146,https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/kangy-angy,
https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/kariong,Electrician Kariong 2250 | Emergency & Level 2,46,"Evaready helps Kariong with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",143,https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/kariong,
https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/koolewong,Electrician Koolewong 2256 | Emergency & Level 2,48,"Evaready helps Koolewong with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",145,https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/koolewong,
https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/mardi,Electrician Mardi 2259 | Emergency & Level 2,44,"Evaready helps Mardi with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",141,https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/mardi,
https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/marlow,Electrician Marlow 2775 | Emergency & Level 2,45,"Need electrical help in Marlow 2775? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",146,https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/marlow,
https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/mooney-mooney,Electrician Mooney Mooney 2083 | Emergency & Level 2,52,"Need an electrician in Mooney Mooney? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",149,https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/mooney-mooney,
https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/mooney-mooney-creek,Electrician Mooney Mooney Creek 2250 | Emergency & Level 2,58,"Need an electrician in Mooney Mooney Creek? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data.",143,https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/mooney-mooney-creek,
https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/mount-white,Electrician Mount White 2250 | Emergency & Level 2,50,"Evaready helps Mount White with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",147,https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/mount-white,
https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/narara,Electrician Narara 2250 | Emergency & Level 2,45,"Evaready helps Narara with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",142,https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/narara,
https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/niagara-park,Electrician Niagara Park 2250 | Emergency & Level 2,51,"Need an electrician in Niagara Park? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",148,https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/niagara-park,
https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/north-gosford,Electrician North Gosford 2250 | Emergency & Level 2,52,"Evaready helps North Gosford with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",149,https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/north-gosford,
https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/palmdale,Electrician Palmdale 2258 | Emergency & Level 2,47,"Need electrical help in Palmdale 2258? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",148,https://c0d312.github.io/evaready-electrical/service-areas/central-coast-south/central-coast/palmdale,
